label,message
ham,i know you are thinkin malaria but relax children cant handle malaria she would have been worse and its gastroenteritis if she takes enough to replace her loss her temp will reduce and if you give her malaria meds now she will just vomit its a self limiting illness she has which means in a few days it will completely stop
ham,was actually about to send you a reminder today have a wonderful weekend
spam,do you want a new nokia colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call
ham,then u drive lor
spam,you have been selected to stay in of top british hotels for nothing holiday worth to claim call london bx
ham,thk some of em find wtc too far weiyi not goin e rest i dunno yet r ur goin dinner den i might b able to join
spam,want explicit sex in secs ring now costs min gsex pobox
ham,i want to lick your pussy now
ham,goodo yes we must speak friday egg potato ratio for tortilla needed
ham,your gonna be the death if me i m gonna leave a note that says its all robs fault avenge me
spam,you are guaranteed the latest nokia phone a ipod player or a prize txt word collect to no ibhltd
ham,dude im no longer a pisces im an aquarius now
ham,i only work from mon to thurs but sat i cant leh booked liao which other day u free
spam,urgent your mobile number has been awarded a ukp prize guaranteed call from landline claim valid only
ham,sorry i now then c ur msg yar lor so poor thing but only one night tmr u ll have a brand new room sleep in
ham,ok then i come n pick u at engin
ham,in work now going have in few min
ham,ugh hopefully the asus ppl dont randomly do a reformat
ham,he fucking chickened out he messaged me he would be late and woould buzz me and then i didn t hear a word from him
ham,yo you guys ever figure out how much we need for alcohol jay and i are trying to figure out how much we can safely spend on weed
ham,zoe it just hit me im fucking shitin myself il defo try my hardest cum luv u millions lekdog
spam,free msg we billed your mobile number by mistake from shortcode please call to have charges refunded this call will be free from a bt landline
ham,poyyarikatur kolathupalayam unjalur post erode dis lt gt
ham,haha figures well i found the piece and priscilla s bowl
ham,k i did t see you k where are you now
ham,finished class where are you
ham,s no competition for him
ham,i dont want to hear philosophy just say what happen
ham,sorry da today i wont come to play i have driving clas
ham,yes it completely in out of form clark also utter waste
spam,urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim po
ham,yeah probably earlier than that
ham,it only does simple arithmetic not percentages
ham,hi dude hw r u da realy mising u today
ham,how are you i miss you
ham,i cant pick the phone right now pls send a message
ham,mm umma ask vava also to come tell him can play later together
ham,sure i ll see if i can come by in a bit
ham,that one week leave i put know that time why
ham,no just send to you bec you in temple na
ham,no da vijay going to talk in jaya tv
ham,response is one of d powerful weapon occupy a place in others heart so always give response who cares u gud night swt dreams take care
spam,u have a secret admirer reveal who thinks u r so special call to opt out reply reveal stop per msg recd cust care
ham,fuck babe i miss you already you know can t you let me send you some money towards your net i need you i want you i crave you
ham,thk of wat to eat tonight
ham,dont search love let love find u thats why its called falling in love bcoz u dont force yourself u just fall and u know there is smeone to hold u bslvyl
ham,jokin only lar depends on which phone my father can get lor
ham,they just talking thats it de they wont any other
ham,sure thing big man i have hockey elections at shouldn t go on longer than an hour though
ham,ha ha cool cool chikku chikku db
ham,otherwise had part time job na tuition
ham,but your not here
ham,lol oops sorry have fun
ham,yes i started to send requests to make it but pain came back so i m back in bed double coins at the factory too i gotta cash in all my nitros
ham,when can come out
spam,for taking part in our mobile survey yesterday you can now have texts use however you wish get txts just send txt to t c www com
ham,dont talk to him ever ok its my word
ham,my fri ah okie lor goin my drivin den go shoppin after tt
ham,carlos says he ll be at mu in lt gt minutes
spam,xmas prize draws we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line valid only
ham,actually i decided i was too hungry so i haven t left yet v
ham,now thats going to ruin your thesis
spam,do you want a new nokia colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call
