label,message
ham,indians r poor but india is not a poor country says one of the swiss bank directors he says that lt gt lac crore of indian money is deposited in swiss banks which can be used for taxless budget for lt gt yrs can give lt gt crore jobs to all indians from any village to delhi lane roads forever free power suply to more than lt gt social projects every citizen can get monthly lt gt for lt gt yrs no need of world bank amp imf loan think how our money is blocked by rich politicians we have full rights against corrupt politicians itna forward karo ki pura india padhe g m
ham,my uncles in atlanta wish you guys a great semester
ham,ok no problem yup i m going to sch at if i rem correctly
spam,hi if ur lookin saucy daytime fun wiv busty married woman am free all next week chat now sort time janinexx calls
ham,what time is ur flight tmr
ham,i know complain num only bettr directly go to bsnl offc nd apply for it
ham,going thru a very different feeling wavering decisions and coping up with the same is the same individual time will heal everything i believe
ham,hey sorry i didntgive ya a a bellearlier hunny just been in bedbut mite go thepub if uwana mt up loads a luv jenxxx
ham,mm umma ask vava also to come tell him can play later together
spam,free top polyphonic tones call national rate get a toppoly tune sent every week just text subpoly to per pole unsub
ham,sorry light turned green i meant another friend wanted lt gt worth but he may not be around
ham,playin space poker u
ham,on hen night going with a swing
ham,hey what how about your project started aha da
ham,i am not having her number sir
ham,sorry i ll call later in meeting
ham,r u saying i should re order the slippers cos i had to pay for returning it
ham,yar but they say got some error
ham,ok not a problem will get them a taxi c ing tomorrow and tuesday on tuesday think we r all going to the cinema
spam,freemsg today s the day if you are ready i m horny live in your town i love sex fun games netcollex ltd per msg reply stop to end
ham,yes he is really great bhaji told kallis best cricketer after sachin in world very tough to get out
ham,from here after the performance award is calculated every two month not for current one month period
ham,ok i go change also
ham,i am great princess what are you thinking about me
ham,i can make lasagna for you vodka
spam,free for week nokia tone ur mobile every week just txt nokia to get txting and tell ur mates www getzed co uk pobox tone
ham,lol yes our friendship is hanging on a thread cause u won t buy stuff
ham,yes we are chatting too
spam,england v macedonia dont miss the goals team news txt ur national team to eg england to try wales scotland
ham,aiyah sorry lor i watch tv watch until i forgot check my phone
ham,staff science nus edu sg phyhcmk teaching
ham,i wish u were here i feel so alone
ham,aiyar dun disturb u liao thk u have lots do aft ur cupboard come
ham,i know where the lt gt is i ll be there around
ham,a boy was late home his father power of frndship
ham,or better still can you catch her and let ask her if she can sell lt gt for me
ham,dear we got lt gt dollars hi hi
ham,hope you are having a great day
ham,hi test on lt gt rd
spam,congratulations in this week s competition draw u have won the prize to claim just call t cs stop sms over only
ham,i only work from mon to thurs but sat i cant leh booked liao which other day u free
spam,dear voucher holder to claim this weeks offer at you pc please go to http www e tlp co uk expressoffer ts cs apply to stop texts txt stop to
ham,you stayin out of trouble stranger saw dave the other day he s sorted now still with me bloke when u gona get a girl mr ur mum still thinks we will get
ham,that s ok i popped in to ask bout something and she said you d been in are you around tonght wen this girl comes
ham,good sleep is about rhythm the person has to establish a rhythm that the body will learn and use if you want to know more
ham,kothi print out marandratha
ham,dear how you are you ok
ham,ok but tell me half an hr u come i need prepare
spam,shop till u drop is it you either cash or travel voucher call now ntt po box fixedline cost mobile vary
ham,i bought the test yesterday its something that lets you know the exact day u ovulate when will get in about to but pls pls dont fret i know u r worried pls relax also is there anything in ur past history u need to tell me
ham,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
ham,nothing spl wat abt u and whr ru
ham,how come
spam,recpt you have ordered a ringtone your order is being processed
ham,ok
spam,freemsg hey u i just got of these video pic fones reply wild to this txt ill send u my pics hurry up im so bored at work xxx rcvd
ham,see the forwarding message for proof
ham,we are at grandmas oh dear u still ill i felt shit this morning but i think i am just hungover another night then we leave on sat
